Amount_of_given_credit_card,Gender,Education,Marital_status,Age,Repayment_status_in_September,Repayment_status_in_August,Repayment_status_in_July,Repayment_status_in_June,Repayment_status_in_May,Repayment_status_in_April,Amount_of_bill_statement_in_September,Amount_of_bill_statement_in_August,Amount_of_bill_statement_in_July,Amount_of_bill_statement_in_June,Amount_of_bill_statement_in_May,Amount_of_bill_statement_in_April,Amount_paid_in_September,Amount_paid_in_August,Amount_paid_in_July,Amount_paid_in_June,Amount_paid_in_May,Amount_paid_in_April,default_next_mo
0,0,1,2,0,0,0,0,0,0,0,2,2,2,2,2,2,0,2,0,2,0,2,0
0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
0,0,1,2,0,1,1,1,1,1,0,3,3,3,3,2,2,2,2,2,0,2,2,1
0,0,0,2,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,3,3,0
0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,2,2,0,2,0,0,0,0,0
0,0,1,2,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,3,0,0
0,0,1,2,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1
0,0,1,2,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0
0,0,0,2,0,1,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0
0,0,1,2,0,1,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,2,1,0,0,0,1,0,2,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2,3,1
0,0,1,2,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,2,3,2,0
0,0,1,2,0,0,0,1,1,1,0,0,2,2,2,2,2,1,2,2,0,2,3,0
0,0,1,2,0,0,0,0,0,0,0,2,2,2,2,2,2,0,2,0,2,2,2,1
0,0,0,2,0,0,0,0,0,0,0,3,3,2,2,2,2,2,2,2,2,2,2,1
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0
0,0,0,2,0,1,1,1,1,1,1,1,2,2,2,2,2,0,2,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0
0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,1,2,3,2,3,3,2,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,1,2,0,1,1,1,0,0,0,2,2,2,2,1,3,3,0,1,0,1,2,1
0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0
0,0,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,2,0
1,0,0,2,0,0,0,0,0,0,0,2,1,1,1,0,0,0,2,0,0,0,0,0
0,0,1,2,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,2,2,2,1
0,0,1,2,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,2,0,2,0,1
0,0,1,2,0,0,0,0,0,0,0,2,2,2,1,1,1,0,2,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1,2,2,2,0
0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,0,2,2,2,0,3,2,0
0,0,1,2,0,0,0,0,0,0,0,2,2,2,2,2,3,2,2,2,2,2,2,0
0,0,1,2,0,1,1,1,0,0,0,2,2,2,2,2,1,0,0,2,2,3,0,1
0,0,0,2,0,0,0,0,0,0,0,1,1,2,2,1,1,0,2,0,0,2,0,0
0,0,0,2,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,3,0,0,0,0
1,0,1,2,0,0,0,0,0,0,0,1,3,3,3,3,3,1,3,3,3,3,3,0
0,0,0,2,0,1,0,0,0,0,1,0,0,0,2,2,2,0,0,1,2,0,0,1
0,0,0,2,0,0,0,0,0,0,0,3,3,3,3,2,2,3,3,2,3,2,2,0
0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
0,0,1,2,0,0,0,0,0,0,0,2,2,2,2,3,3,2,2,3,2,2,2,0
0,0,1,2,0,1,1,1,1,0,0,3,3,3,3,2,2,3,2,0,3,2,3,0
0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,0,3,3,3,3,2,2,0
1,0,0,2,0,1,1,1,1,1,1,1,1,1,2,2,2,0,2,0,2,0,2,1
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,1
0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0
0,0,1,2,0,1,0,0,1,0,0,2,2,2,2,2,2,2,3,0,2,2,2,1
1,0,1,1,0,0,0,0,0,0,0,3,3,3,3,3,3,1,3,3,3,3,3,0
1,0,1,2,0,0,0,0,0,0,0,2,2,3,3,3,3,1,2,2,2,2,2,0
0,0,1,2,0,0,0,0,1,1,0,1,1,1,1,1,1,2,2,0,0,2,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
0,0,1,2,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,2,2,0,2,0
0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,2,2,2,1
0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3,3,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,2,0,0
1,0,1,2,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,2,0
0,0,1,2,0,1,1,1,1,1,0,2,2,2,2,0,0,2,0,0,1,0,0,1
0,0,1,2,0,0,0,1,0,0,0,2,3,3,3,2,2,1,0,2,2,3,1,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,1
1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,2,0,0,0,1,2,1,1,2,2,2,2,2,2,2,3,0,2,0,0,1
0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,2,3,3,2,0
0,0,1,2,0,1,1,1,1,0,0,3,3,3,3,3,3,3,3,0,2,2,2,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0
0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,0,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,2,0
1,0,0,2,0,0,0,0,0,0,0,2,2,1,3,3,3,0,2,1,2,3,1,0
0,0,1,2,0,1,1,1,1,0,0,2,2,2,2,2,0,0,3,0,2,0,0,0
1,0,0,2,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,1,3,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,2,2,2,0
1,0,1,2,0,0,0,1,1,0,0,0,1,1,1,1,1,3,0,0,2,0,2,0
0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1
1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,3,3,2,2,2,0
0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,1,0,0,2,1
1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,2,0
2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,2,2,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,0,1,2,0,0,0,0,0,0,0,2,2,2,2,2,2,0,3,2,2,2,2,0
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,3,3,3,3,1,2,2,2,2,0,1,0,0
0,0,1,2,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,2,3,3,0,0
2,0,0,2,0,0,0,0,0,0,0,3,3,3,3,3,3,1,3,3,3,1,3,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,0,0,0,0,0,0,2,2,2,2,2,2,0,2,2,3,3,3,0
0,0,0,2,0,0,0,0,0,0,0,2,2,1,0,0,2,2,1,0,2,1,3,0
0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,3,3,0
0,0,0,1,1,0,0,0,0,1,0,3,3,3,3,3,3,3,2,3,0,2,2,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,1,0,0
2,0,1,2,1,0,0,0,0,0,0,3,3,2,3,0,0,3,2,1,0,0,1,0
1,0,0,2,1,0,0,0,0,0,0,3,3,3,3,3,3,1,3,3,1,2,3,0
0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,2,2,0,0,0,2,2,0,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,0,2,0,0,0,0
0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,3,1,3,1,1,1,1,0
0,0,0,2,0,0,0,1,1,1,1,1,2,2,2,2,2,3,0,2,2,0,0,0
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,2,0,0,2,2,2,0
1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,2,2,0,0
0,0,1,1,1,1,1,1,0,0,0,2,2,2,2,2,2,2,0,0,0,0,1,1
1,0,1,1,1,0,0,0,0,0,0,3,3,3,3,3,3,2,2,2,2,3,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,1,2,2,0
0,0,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,2,2,2,2,0,3,1
1,0,0,1,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,1,3,0
0,0,1,1,1,0,0,0,0,0,0,2,2,2,3,3,2,2,2,3,2,2,3,0
1,0,1,2,1,0,0,0,0,0,0,3,1,2,1,0,0,0,1,1,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,0
2,0,0,2,1,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,0
0,0,1,1,1,0,0,1,1,0,0,3,3,3,3,3,3,3,3,0,2,2,2,0
1,0,1,1,1,0,0,0,0,0,0,2,2,2,1,1,1,1,2,2,2,2,0,0
1,0,0,2,1,0,0,0,0,0,0,3,3,3,3,2,2,3,3,3,2,3,3,0
0,0,2,1,2,0,0,0,0,0,0,2,2,2,2,2,2,0,0,2,2,2,2,0
0,0,1,2,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,0,0
0,0,0,2,1,1,1,1,1,1,0,2,2,2,2,1,1,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,0,0,0,2,3,3,3,2,3,1,2,3,3,3,2,0
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,1,3,2,1
2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,2,0,0,1
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0
1,0,0,2,0,0,0,0,0,0,0,3,3,3,3,0,0,3,1,1,3,0,0,0
1,0,1,2,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,3,1,0,0
1,0,1,2,1,0,0,0,0,0,0,3,3,3,3,3,3,1,3,3,3,3,3,1
0,0,1,2,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,2,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,2,1,2,0
1,0,1,1,0,0,0,1,0,0,1,2,2,2,2,2,2,2,0,0,2,0,2,0
0,0,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,0
0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,2,0,2,0
0,0,0,1,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,2,3,0
1,0,1,1,1,0,0,0,0,0,0,3,3,3,3,3,3,3,2,2,2,2,2,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0
1,0,0,2,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,3,3,3,0
0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,0,3,3,3,3,3,3,2,2,3,2,3,3,0
0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,2,0,2,0,0,1
0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,2,0,2,0,0,1
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3,1,0,3,2,0
0,0,1,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,3,2,3,2,2,0
2,0,0,1,1,1,1,0,0,0,0,3,3,3,3,3,3,0,3,1,3,3,3,0
0,0,1,2,0,0,0,0,1,1,1,2,2,2,2,2,2,0,2,0,2,0,3,0
0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1
0,0,0,2,0,0,0,0,0,0,0,3,2,2,2,2,2,0,2,2,2,2,2,0
1,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0
0,0,1,2,1,0,0,0,0,0,0,3,3,3,3,2,2,1,1,1,3,3,3,0
0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,0,3,3,0,1
0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
1,0,1,1,1,1,1,0,0,1,0,3,3,3,3,3,3,0,2,3,0,2,2,1
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0
0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1,1
2,0,0,2,0,0,0,0,0,0,0,2,3,2,2,2,2,3,3,2,3,3,2,0
1,0,3,1,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,1,3,0
0,0,1,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1
1,0,0,2,0,0,0,0,0,0,0,3,3,3,3,3,3,1,3,1,3,3,1,0
0,0,0,1,1,1,1,1,1,0,0,2,2,2,2,2,2,2,2,0,2,2,2,1
2,0,0,2,0,0,0,0,0,0,0,0,0,3,3,3,3,0,1,1,1,3,3,0
0,0,1,1,1,0,0,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,2,0
2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,3,2,2,3,0
1,0,1,2,1,0,0,0,0,0,0,3,3,3,3,3,3,3,2,3,2,2,2,0
0,0,1,1,1,0,0,0,0,0,0,1,1,1,2,2,2,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,2,3,2,2,2,2,2,0
0,0,1,1,1,0,0,0,0,0,0,3,3,3,2,2,2,2,2,2,0,0,0,0
2,0,0,2,1,0,0,0,0,0,0,0,2,3,2,2,1,1,3,1,3,3,1,0
1,0,0,2,0,0,0,0,0,0,0,2,1,1,1,1,1,0,2,0,2,0,0,0
2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0
1,0,0,2,0,0,0,0,0,0,0,2,2,2,1,2,2,2,3,1,3,3,3,0
0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,3,0,0,0,1
2,0,1,2,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,3,3,0
1,0,1,2,0,0,0,0,0,0,0,2,2,2,2,2,2,3,2,3,3,3,1,0
1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0,2,0,0
1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,1,0,0,0,0,0,0,3,3,3,3,2,2,3,2,2,3,2,2,0
2,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,3,1,1,1,1,1,0
1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2,0
0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,1,2,0,0,1,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0
1,0,1,1,1,0,0,0,0,0,0,2,2,2,2,1,1,3,1,1,3,3,3,0
0,0,1,2,0,0,0,0,0,0,0,2,2,1,1,1,2,0,0,0,0,1,0,0
0,0,0,2,1,0,0,0,0,0,0,2,2,1,2,1,1,3,3,2,2,2,3,0
2,0,0,1,0,0,0,0,0,0,0,2,2,2,1,1,0,1,1,1,1,3,0,0
2,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,3,0
1,0,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,1,1,3,2,2,0
1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,2,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,2,2,2,0
0,0,3,1,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,0,2,0
0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,2,2,0,0,0,0,0
0,0,0,2,0,1,1,1,1,0,0,1,1,1,1,1,1,0,2,0,2,0,0,1
0,0,1,1,0,0,0,0,0,1,0,1,1,1,2,2,2,2,2,2,0,2,3,0
2,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,2,0
0,0,1,2,1,0,0,1,0,0,0,2,2,2,2,2,2,3,0,2,0,0,2,0
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,3,0,3,2,1,0,0
0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,2,0,0
0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,1,0
0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,0,0,3,3,2,3,3,2,3,3,3,3,3,2,0
1,0,1,2,1,0,0,0,0,0,0,3,3,3,3,3,3,3,2,2,3,3,3,0
0,0,1,1,1,0,0,0,0,0,0,1,2,2,2,2,2,2,0,0,2,2,2,0
2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,2,0
0,0,0,2,0,0,0,0,0,1,0,3,3,2,1,1,1,2,0,0,0,0,0,0
0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,1,2,1,1,0,0,0,0,0,3,3,2,2,2,3,2,2,2,2,2,2,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,1,2,1,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,0,1,2,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,1,0,3,0
0,0,1,1,1,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0,0,2,0
2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,3,3,3,0
2,0,0,1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,0,1,1,1,1,1
1,0,1,1,1,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,3,0
0,0,1,2,1,0,0,0,0,0,0,1,1,1,2,1,1,0,0,1,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,1,0,2,2,1,3,0
0,0,1,3,1,0,0,0,0,0,0,2,2,2,2,2,2,1,2,2,2,3,2,0
1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1
1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0
1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0,1,1,1,0,0,1,0,0,1,3,3,3,3,3,3,1,0,3,3,0,2,1
0,0,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,0
0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,0,1
0,0,3,2,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,2,2,0,0
0,0,0,1,1,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,0,0,0,1
0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0
1,0,1,2,1,0,0,0,0,0,0,3,3,3,3,3,3,3,1,3,2,3,3,0
1,0,1,2,1,0,0,0,0,0,0,0,0,2,1,1,0,3,1,1,1,3,3,0
1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,2,2,2,0
0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
1,0,0,1,1,0,0,0,0,0,0,1,2,1,1,1,0,1,1,1,1,3,1,0
0,0,1,2,1,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,2,2,2,1
0,0,1,2,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,1,1,0
1,0,1,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2,1,0,0
1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
0,0,1,2,0,0,0,0,0,0,0,2,2,2,3,3,3,2,2,3,2,2,2,0
0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,2,2,2,2,0,1
0,0,1,1,1,1,1,1,1,0,0,3,3,3,3,3,3,2,2,0,2,3,2,1
0,0,1,2,0,0,1,0,1,0,0,0,0,2,2,2,2,0,1,0,2,0,2,0
0,0,3,1,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,2,0,0,0
0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,1,0,0,0,0,0,0,2,2,2,2,2,2,0,2,2,2,0,2,0
0,0,0,1,1,0,0,0,0,0,0,3,3,3,0,0,0,3,3,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,0,2,2,1,0,0,2,1,1,2,2,1,3,0
2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,2,2,0
1,0,1,1,1,1,0,0,0,0,0,3,3,3,3,3,3,1,3,3,1,3,3,1
0,0,1,1,1,0,0,0,0,0,1,1,1,1,2,2,2,0,0,2,3,0,2,1
1,0,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
0,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,2,2,0,0
0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,2,2,2,2,0,2,0,2,1
1,0,3,1,1,0,0,0,0,0,0,3,2,2,2,2,2,1,1,1,1,1,1,1
0,0,1,2,0,0,0,0,0,0,0,2,2,2,1,1,1,2,2,0,2,0,2,0
0,0,0,2,0,0,0,0,0,0,0,0,1,3,2,1,1,2,1,0,1,3,2,0
0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,1,2,3,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,2,0
1,0,1,2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1
0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,3,0,0,2,2,1,2,0
2,0,0,2,0,1,1,1,1,0,0,3,3,0,0,0,0,2,0,0,0,0,0,1
0,0,0,2,0,1,1,1,1,1,1,2,2,2,2,3,3,2,3,0,1,2,2,1
0,0,0,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3,3,3,0
2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,3,1,2,3,3,0,0
1,0,0,1,1,0,0,0,0,0,0,2,3,2,1,1,0,1,3,1,0,0,3,0
1,0,0,2,1,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,2,2,0
2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0
1,0,1,1,1,0,0,0,0,0,0,2,2,2,2,2,1,2,2,2,3,3,3,0
2,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,3,1,1,1,0
0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,2,3,0,0,1
2,0,1,1,1,0,0,1,0,0,0,2,2,2,2,2,2,3,0,2,2,3,2,0
0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,2,0,1,2,2,1
2,0,1,2,1,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,0
1,0,1,1,1,0,0,0,0,0,0,3,3,3,2,3,1,1,3,3,1,3,1,0
0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0
2,0,1,1,1,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,2,1
0,0,0,2,0,1,1,1,0,0,1,1,1,1,2,2,2,0,0,0,2,0,0,1
0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,2,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0
0,0,1,2,0,3,3,2,2,1,1,1,1,1,2,2,1,0,0,0,0,0,0,1
0,0,0,2,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
0,0,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1
0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,0,0,0,2,0
