Age,Workclass,Education,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,Target
37.00<Age<=48.00,Local-gov,Doctorate,Married,Professional,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
Age>48.00,Private,Associates,Never-Married,Admin,Not-in-family,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age>48.00,Self-emp-inc,Prof-School,Married,Professional,Husband,Asian-Pac-Islander,Male,None,None,Hoursperweek>45.00,China,Morethan$50k
28.00<Age<=37.00,Self-emp-inc,Bachelors,Married,Sales,Husband,White,Male,None,None,Hoursperweek>45.00,United-States,Morethan$50k
28.00<Age<=37.00,Self-emp-inc,Bachelors,Married,Sales,Husband,White,Male,None,None,Hoursperweek>45.00,United-States,Morethan$50k
Age<=28.00,Private,Associates,Married,Admin,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
Age<=28.00,Private,Associates,Married,Admin,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
Age<=28.00,Private,Bachelors,Never-Married,White-Collar,Own-child,White,Male,None,None,40.00<Hoursperweek<=45.00,United-States,Lessthan$50k
Age<=28.00,Private,Associates,Separated,White-Collar,Own-child,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
28.00<Age<=37.00,Local-gov,Masters,Married,Professional,Wife,White,Female,None,None,Hoursperweek>45.00,United-States,Morethan$50k
28.00<Age<=37.00,Local-gov,Masters,Married,Professional,Wife,White,Female,None,None,Hoursperweek>45.00,United-States,Morethan$50k
28.00<Age<=37.00,Private,HighSchoolgrad,Married,Professional,Husband,White,Male,None,High,Hoursperweek<=40.00,United-States,Morethan$50k
Age>48.00,Private,HighSchoolgrad,Married,Service,Husband,Black,Male,Low,None,Hoursperweek<=40.00,United-States,Morethan$50k
28.00<Age<=37.00,Federal-gov,HighSchoolgrad,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
28.00<Age<=37.00,Private,HighSchoolgrad,Married,Other,Husband,Black,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
Age>48.00,Private,Dropout,Never-Married,Blue-Collar,Other-relative,White,Male,Low,None,Hoursperweek<=40.00,United-States,Lessthan$50k
28.00<Age<=37.00,Federal-gov,Dropout,Married,Blue-Collar,Husband,Black,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age>48.00,?,Bachelors,Widowed,?,Not-in-family,White,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age>48.00,Private,HighSchoolgrad,Separated,Sales,Not-in-family,White,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
28.00<Age<=37.00,Private,HighSchoolgrad,Separated,Sales,Own-child,White,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age>48.00,Local-gov,Masters,Married,Professional,Wife,White,Female,High,None,Hoursperweek<=40.00,United-States,Morethan$50k
Age>48.00,Local-gov,Masters,Married,Professional,Wife,White,Female,High,None,Hoursperweek<=40.00,United-States,Morethan$50k
Age>48.00,Private,HighSchoolgrad,Separated,Sales,Unmarried,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
37.00<Age<=48.00,Local-gov,Masters,Married,Professional,Wife,Asian-Pac-Islander,Female,None,None,Hoursperweek<=40.00,China,Morethan$50k
Age>48.00,Private,HighSchoolgrad,Married,Professional,Husband,White,Male,None,None,Hoursperweek>45.00,United-States,Lessthan$50k
Age<=28.00,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
28.00<Age<=37.00,Private,Dropout,Never-Married,Blue-Collar,Unmarried,Black,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
37.00<Age<=48.00,Private,HighSchoolgrad,Separated,Blue-Collar,Not-in-family,White,Male,High,None,Hoursperweek>45.00,United-States,Morethan$50k
37.00<Age<=48.00,Local-gov,Masters,Married,Professional,Husband,White,Male,Low,None,Hoursperweek<=40.00,United-States,Morethan$50k
37.00<Age<=48.00,Private,Bachelors,Married,Service,Husband,Asian-Pac-Islander,Male,None,None,Hoursperweek<=40.00,SE-Asia,Lessthan$50k
Age<=28.00,Private,HighSchoolgrad,Never-Married,Sales,Own-child,White,Female,Low,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age<=28.00,Private,HighSchoolgrad,Never-Married,Sales,Own-child,White,Female,Low,None,Hoursperweek<=40.00,United-States,Lessthan$50k
37.00<Age<=48.00,Local-gov,Masters,Separated,Professional,Unmarried,White,Female,None,None,Hoursperweek>45.00,United-States,Lessthan$50k
37.00<Age<=48.00,Private,HighSchoolgrad,Widowed,Blue-Collar,Not-in-family,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
37.00<Age<=48.00,Private,HighSchoolgrad,Widowed,Blue-Collar,Not-in-family,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
37.00<Age<=48.00,Private,HighSchoolgrad,Widowed,Blue-Collar,Not-in-family,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
37.00<Age<=48.00,Private,HighSchoolgrad,Widowed,Blue-Collar,Not-in-family,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
28.00<Age<=37.00,Private,HighSchoolgrad,Married,Admin,Wife,White,Female,None,High,Hoursperweek<=40.00,United-States,Lessthan$50k
37.00<Age<=48.00,Self-emp-inc,Bachelors,Married,Sales,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
37.00<Age<=48.00,Self-emp-inc,Bachelors,Married,Sales,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
37.00<Age<=48.00,Self-emp-inc,Bachelors,Married,Sales,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
37.00<Age<=48.00,Self-emp-inc,Bachelors,Married,Sales,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
Age>48.00,Private,HighSchoolgrad,Married,Blue-Collar,Husband,Black,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age>48.00,Private,Dropout,Separated,Service,Unmarried,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age>48.00,Private,Dropout,Separated,Service,Unmarried,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
28.00<Age<=37.00,Private,HighSchoolgrad,Separated,Professional,Unmarried,Amer-Indian-Eskimo,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
37.00<Age<=48.00,Self-emp-not-inc,Associates,Separated,White-Collar,Unmarried,White,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
37.00<Age<=48.00,Self-emp-inc,HighSchoolgrad,Separated,Blue-Collar,Not-in-family,White,Male,None,None,Hoursperweek>45.00,United-States,Lessthan$50k
28.00<Age<=37.00,Private,HighSchoolgrad,Never-Married,Admin,Unmarried,White,Female,None,None,Hoursperweek<=40.00,Euro_1,Lessthan$50k
37.00<Age<=48.00,Private,HighSchoolgrad,Never-Married,Admin,Not-in-family,White,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age>48.00,?,HighSchoolgrad,Never-Married,?,Own-child,Asian-Pac-Islander,Male,None,None,Hoursperweek<=40.00,Euro_2,Lessthan$50k
37.00<Age<=48.00,Private,Bachelors,Married,White-Collar,Husband,White,Male,None,Low,Hoursperweek>45.00,United-States,Morethan$50k
37.00<Age<=48.00,Private,Bachelors,Married,White-Collar,Husband,White,Male,None,Low,Hoursperweek>45.00,United-States,Morethan$50k
37.00<Age<=48.00,Private,Bachelors,Married,White-Collar,Husband,White,Male,None,Low,Hoursperweek>45.00,United-States,Morethan$50k
Age<=28.00,State-gov,HighSchoolgrad,Never-Married,Professional,Own-child,White,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age<=28.00,State-gov,HighSchoolgrad,Never-Married,Professional,Own-child,White,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age<=28.00,Private,Prof-School,Never-Married,Professional,Not-in-family,White,Male,None,None,Hoursperweek>45.00,United-States,Morethan$50k
Age<=28.00,Private,HighSchoolgrad,Married,White-Collar,Wife,White,Female,None,None,40.00<Hoursperweek<=45.00,United-States,Morethan$50k
Age<=28.00,Private,HighSchoolgrad,Married,White-Collar,Wife,White,Female,None,None,40.00<Hoursperweek<=45.00,United-States,Morethan$50k
Age>48.00,Private,Associates,Separated,White-Collar,Not-in-family,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
Age>48.00,Private,Associates,Separated,White-Collar,Not-in-family,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
Age>48.00,Private,Bachelors,Married,Blue-Collar,Wife,Asian-Pac-Islander,Female,None,None,Hoursperweek<=40.00,China,Lessthan$50k
Age<=28.00,Private,Bachelors,Married,Sales,Husband,White,Male,None,None,Hoursperweek>45.00,United-States,Morethan$50k
28.00<Age<=37.00,Private,Bachelors,Separated,Professional,Unmarried,White,Female,Low,None,Hoursperweek<=40.00,United-States,Morethan$50k
28.00<Age<=37.00,Private,Bachelors,Separated,Professional,Unmarried,White,Female,Low,None,Hoursperweek<=40.00,United-States,Morethan$50k
37.00<Age<=48.00,Private,Dropout,Married,Blue-Collar,Husband,Black,Male,None,None,Hoursperweek>45.00,?,Lessthan$50k
37.00<Age<=48.00,Local-gov,Masters,Married,White-Collar,Husband,White,Male,None,High,40.00<Hoursperweek<=45.00,United-States,Morethan$50k
37.00<Age<=48.00,Local-gov,Masters,Married,White-Collar,Husband,White,Male,None,High,40.00<Hoursperweek<=45.00,United-States,Morethan$50k
Age>48.00,Private,Masters,Married,Admin,Wife,White,Female,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
Age>48.00,Private,HighSchoolgrad,Separated,Sales,Unmarried,White,Female,None,High,Hoursperweek<=40.00,United-States,Lessthan$50k
28.00<Age<=37.00,Private,HighSchoolgrad,Married,Admin,Wife,Black,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
28.00<Age<=37.00,Private,HighSchoolgrad,Married,Admin,Wife,Black,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
28.00<Age<=37.00,Private,HighSchoolgrad,Never-Married,Service,Other-relative,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
28.00<Age<=37.00,Private,HighSchoolgrad,Separated,Blue-Collar,Not-in-family,Black,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age<=28.00,Federal-gov,HighSchoolgrad,Married,White-Collar,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
37.00<Age<=48.00,Self-emp-not-inc,HighSchoolgrad,Never-Married,Sales,Not-in-family,White,Male,None,None,Hoursperweek>45.00,United-States,Lessthan$50k
Age<=28.00,Private,Bachelors,Never-Married,Admin,Own-child,Asian-Pac-Islander,Male,None,None,Hoursperweek<=40.00,China,Lessthan$50k
Age>48.00,Self-emp-inc,Doctorate,Married,Professional,Husband,White,Male,High,None,Hoursperweek>45.00,United-States,Morethan$50k
Age>48.00,Self-emp-inc,Doctorate,Married,Professional,Husband,White,Male,High,None,Hoursperweek>45.00,United-States,Morethan$50k
Age<=28.00,State-gov,HighSchoolgrad,Married,Admin,Husband,Asian-Pac-Islander,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
28.00<Age<=37.00,Self-emp-not-inc,Prof-School,Married,Professional,Husband,White,Male,High,None,40.00<Hoursperweek<=45.00,United-States,Morethan$50k
37.00<Age<=48.00,Federal-gov,Masters,Married,Professional,Husband,White,Male,None,None,Hoursperweek<=40.00,Other,Morethan$50k
28.00<Age<=37.00,Self-emp-inc,Bachelors,Never-Married,Other,Not-in-family,White,Male,High,None,Hoursperweek>45.00,United-States,Morethan$50k
Age>48.00,Local-gov,Masters,Never-Married,Professional,Not-in-family,White,Female,Low,None,Hoursperweek<=40.00,United-States,Lessthan$50k
37.00<Age<=48.00,Private,Dropout,Married,Service,Husband,White,Male,None,None,Hoursperweek>45.00,Latin-America,Lessthan$50k
37.00<Age<=48.00,Private,Bachelors,Married,Other,Husband,White,Male,Low,None,40.00<Hoursperweek<=45.00,United-States,Morethan$50k
37.00<Age<=48.00,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
28.00<Age<=37.00,Private,Associates,Married,Sales,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age<=28.00,Local-gov,Masters,Married,Professional,Wife,White,Female,None,High,Hoursperweek>45.00,United-States,Lessthan$50k
28.00<Age<=37.00,Private,Prof-School,Married,Professional,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
28.00<Age<=37.00,Private,Prof-School,Married,Professional,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
28.00<Age<=37.00,Private,Prof-School,Married,Professional,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
37.00<Age<=48.00,?,Dropout,Separated,?,Own-child,Black,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age<=28.00,Private,Dropout,Never-Married,Blue-Collar,Unmarried,White,Male,None,None,Hoursperweek>45.00,United-States,Lessthan$50k
28.00<Age<=37.00,Private,Associates,Separated,Sales,Not-in-family,White,Female,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
37.00<Age<=48.00,Private,HighSchoolgrad,Married,Blue-Collar,Husband,White,Male,None,None,Hoursperweek<=40.00,Other,Morethan$50k
37.00<Age<=48.00,Private,HighSchoolgrad,Married,Blue-Collar,Husband,White,Male,None,None,Hoursperweek<=40.00,Other,Morethan$50k
37.00<Age<=48.00,Private,Doctorate,Married,White-Collar,Husband,White,Male,None,None,Hoursperweek>45.00,United-States,Morethan$50k
28.00<Age<=37.00,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,None,None,Hoursperweek<=40.00,South-America,Lessthan$50k
28.00<Age<=37.00,Private,Dropout,Never-Married,Admin,Unmarried,Black,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
37.00<Age<=48.00,Private,HighSchoolgrad,Separated,Service,Not-in-family,White,Female,Low,None,Hoursperweek>45.00,United-States,Lessthan$50k
Age>48.00,Federal-gov,HighSchoolgrad,Married,Admin,Husband,White,Male,None,None,Hoursperweek>45.00,United-States,Lessthan$50k
Age<=28.00,Private,HighSchoolgrad,Married,Blue-Collar,Husband,White,Male,None,None,40.00<Hoursperweek<=45.00,United-States,Morethan$50k
Age<=28.00,Private,HighSchoolgrad,Married,Blue-Collar,Husband,White,Male,None,None,40.00<Hoursperweek<=45.00,United-States,Morethan$50k
Age<=28.00,Private,HighSchoolgrad,Married,Blue-Collar,Husband,White,Male,None,None,40.00<Hoursperweek<=45.00,United-States,Morethan$50k
37.00<Age<=48.00,Private,Masters,Separated,White-Collar,Not-in-family,White,Male,None,None,Hoursperweek>45.00,United-States,Morethan$50k
37.00<Age<=48.00,Self-emp-inc,HighSchoolgrad,Married,White-Collar,Husband,White,Male,Low,None,Hoursperweek<=40.00,United-States,Morethan$50k
37.00<Age<=48.00,Self-emp-inc,HighSchoolgrad,Married,White-Collar,Husband,White,Male,Low,None,Hoursperweek<=40.00,United-States,Morethan$50k
37.00<Age<=48.00,Private,HighSchoolgrad,Widowed,Service,Not-in-family,White,Female,None,None,40.00<Hoursperweek<=45.00,United-States,Lessthan$50k
37.00<Age<=48.00,Local-gov,Dropout,Married,Blue-Collar,Other-relative,White,Male,None,None,Hoursperweek<=40.00,Latin-America,Lessthan$50k
Age>48.00,Self-emp-inc,Prof-School,Married,Professional,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
Age>48.00,Self-emp-not-inc,Bachelors,Widowed,Sales,Unmarried,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
28.00<Age<=37.00,Self-emp-inc,Bachelors,Married,Professional,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
28.00<Age<=37.00,Self-emp-not-inc,HighSchoolgrad,Married,Blue-Collar,Husband,Amer-Indian-Eskimo,Male,None,Low,Hoursperweek>45.00,United-States,Morethan$50k
37.00<Age<=48.00,Private,HighSchoolgrad,Never-Married,Blue-Collar,Unmarried,White,Female,None,None,Hoursperweek<=40.00,British-Commonwealth,Lessthan$50k
37.00<Age<=48.00,Private,HighSchoolgrad,Never-Married,Blue-Collar,Unmarried,White,Female,None,None,Hoursperweek<=40.00,British-Commonwealth,Lessthan$50k
28.00<Age<=37.00,Private,HighSchoolgrad,Married,White-Collar,Husband,White,Male,None,Low,Hoursperweek>45.00,United-States,Morethan$50k
28.00<Age<=37.00,Private,HighSchoolgrad,Married,White-Collar,Husband,White,Male,None,Low,Hoursperweek>45.00,United-States,Morethan$50k
Age<=28.00,Private,Bachelors,Never-Married,Sales,Not-in-family,White,Female,None,None,40.00<Hoursperweek<=45.00,United-States,Lessthan$50k
28.00<Age<=37.00,State-gov,HighSchoolgrad,Never-Married,Service,Not-in-family,Asian-Pac-Islander,Male,None,None,Hoursperweek<=40.00,SE-Asia,Lessthan$50k
37.00<Age<=48.00,State-gov,Bachelors,Married,Other,Husband,White,Male,None,None,40.00<Hoursperweek<=45.00,United-States,Morethan$50k
Age>48.00,Self-emp-not-inc,Associates,Widowed,White-Collar,Not-in-family,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age>48.00,Private,HighSchoolgrad,Never-Married,Admin,Not-in-family,White,Female,None,None,Hoursperweek>45.00,United-States,Morethan$50k
Age>48.00,Private,HighSchoolgrad,Never-Married,Admin,Not-in-family,White,Female,None,None,Hoursperweek>45.00,United-States,Morethan$50k
Age<=28.00,Self-emp-not-inc,HighSchoolgrad,Married,Blue-Collar,Husband,White,Male,Low,None,Hoursperweek>45.00,United-States,Morethan$50k
28.00<Age<=37.00,Private,HighSchoolgrad,Separated,White-Collar,Not-in-family,White,Male,High,None,Hoursperweek>45.00,United-States,Morethan$50k
28.00<Age<=37.00,Private,HighSchoolgrad,Separated,White-Collar,Not-in-family,White,Male,High,None,Hoursperweek>45.00,United-States,Morethan$50k
37.00<Age<=48.00,Self-emp-inc,Bachelors,Married,Blue-Collar,Husband,White,Male,None,None,Hoursperweek>45.00,United-States,Morethan$50k
37.00<Age<=48.00,Self-emp-inc,Bachelors,Married,Blue-Collar,Husband,White,Male,None,None,Hoursperweek>45.00,United-States,Morethan$50k
37.00<Age<=48.00,Self-emp-inc,Bachelors,Married,Blue-Collar,Husband,White,Male,None,None,Hoursperweek>45.00,United-States,Morethan$50k
37.00<Age<=48.00,Local-gov,HighSchoolgrad,Never-Married,Professional,Own-child,White,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age>48.00,Private,HighSchoolgrad,Married,Professional,Wife,Black,Female,None,None,Hoursperweek<=40.00,Latin-America,Lessthan$50k
28.00<Age<=37.00,State-gov,Associates,Never-Married,Professional,Not-in-family,Black,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
28.00<Age<=37.00,State-gov,Associates,Never-Married,Professional,Not-in-family,Black,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
28.00<Age<=37.00,Private,Associates,Separated,Admin,Unmarried,White,Female,None,Low,Hoursperweek<=40.00,United-States,Lessthan$50k
37.00<Age<=48.00,State-gov,Bachelors,Married,Service,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
37.00<Age<=48.00,Federal-gov,Associates,Separated,Admin,Not-in-family,White,Female,None,None,Hoursperweek<=40.00,United-States,Lessthan$50k
Age>48.00,Private,Masters,Married,Professional,Husband,White,Male,None,None,40.00<Hoursperweek<=45.00,United-States,Morethan$50k
Age>48.00,?,Masters,Married,?,Husband,White,Male,None,None,Hoursperweek<=40.00,United-States,Morethan$50k
